Tweet_Length,Tweet_Date,UserName,Full_Tweets,Tweet_Links,at_word,Mention_Count
140,2022-09-12 19:45:08+00:00,wellnesspetfood, hi there  thanks for reaching out to us and we are sorry for the experience  please reach out to our con,https://t.co/A30GKcfNJA,Monik06081,1
140,2022-09-12 18:58:01+00:00,wellnesspetfood,basking in the sun on a comfy chair with some wellness core brainiac puppy within reach   roux is just out here liv,https://t.co/Dr2pvABsXJ,,0
124,2022-09-12 13:24:25+00:00,wellnesspetfood, please email info com so we can have our account manager responsible for your area reach out to you ,httpNone,dummyambae wellnesspet,2
58,2022-09-12 13:14:33+00:00,wellnesspetfood, so sorry about the labels  are you a retailer ,httpNone,dummyambae,1
142,2022-09-10 19:13:02+00:00,wellnesspetfood,todays dinner was chosen by process of elimination  wellness core tiny tasters flaked tuna   shrimp it is  happy,https://t.co/xYv5uQb3rh,,0
69,2022-09-09 19:00:19+00:00,wellnesspetfood,treats on treats on treats  ig   danacoupons,https://t.co/NRZnoIeCIt,,0
25,2022-09-09 11:57:08+00:00,wellnesspetfood, that smile,httpNone,simplyzen11,1
139,2022-09-06 18:13:22+00:00,wellnesspetfood,enjoying the tail end of summer with our best bud and a yummy treat  are you ready for fall  or do you wish summer,https://t.co/6ot4jYQlT9,,0
43,2022-09-04 09:49:01+00:00,wellnesspetfood,must  catch  treat ,https://t.co/RXJG4EdKmA,,0
123,2022-09-03 18:48:01+00:00,wellnesspetfood,soaking up the last few days of summer  do not forget to toss your pup a  whimzeesbywellness antler ,https://t.co/KC2oxAH55k,,0
140,2022-09-02 18:02:20+00:00,wellnesspetfood,a blueberry pupsicle featuring wellness core bowl boosters heart health  we could not think of a better way to celeb,https://t.co/EtYG0DujFO,,0
130,2022-09-01 19:11:26+00:00,wellnesspetfood,last night s bark in the park with the new hampshire fisher cats could not have been more fun  big thanks,https://t.co/OAgADwgTEu,,0
54,2022-09-01 16:41:23+00:00,wellnesspetfood, hope you had a great first day  lucy ,httpNone,HansonMAPolice,1
140,2022-08-29 20:45:03+00:00,wellnesspetfood,making the most out of summer weather by going for a stroll with our pup by our side and the rewarding life in hand ,https://t.co/51e7IzOYxL,,0
139,2022-08-29 00:16:44+00:00,wellnesspetfood, hi there  we have not changed that recipe but we would like to learn more about your experience  kindly reach,https://t.co/lUGu8tDltH,msmeganl,1
144,2022-08-27 18:45:07+00:00,wellnesspetfood,it is tuna   shrimp  it is flaked  it is in their bowl   aaand now it is all gone  our new wellness core tiny tasters c,https://t.co/DhlXOfG7E7,,0
140,2022-08-26 12:26:55+00:00,wellnesspetfood, so glad your puppers is a fan  you can always pick up a bag of our core bowl boosters bare turkey and add,https://t.co/Q0XsY3WvHR,92cobraR,1
136,2022-08-25 18:08:13+00:00,wellnesspetfood,looking for the perfect treat to help train your pup  old mother hubbard biscuits are dexters go to treat  so ,https://t.co/Z9Dva1kY0q,,0
140,2022-08-24 21:50:14+00:00,wellnesspetfood,the best way to get your pup to do what you want    give them some wellness soft puppy bites  whimzees  and old mot,https://t.co/wDW5CSHYLd,,0
139,2022-08-24 19:03:08+00:00,wellnesspetfood,join us on saturday  september 24 as we walk to support pet partners and fund pet therapy programs  join our team,https://t.co/1GuX16xVo0,,0
140,2022-08-24 12:00:08+00:00,wellnesspetfood, hi mark  the bag pictured is our regular core original recipe  if you are looking for the one with the fr,https://t.co/uEXmM4HWQG,92cobraR,1
140,2022-08-23 16:14:11+00:00,wellnesspetfood,we have loved hearing all the great things you have had to say about wellness bowl boosters freshly  has your dog tried,https://t.co/hwczdTjdKS,,0
64,2022-08-20 01:08:18+00:00,wellnesspetfood,real good dogs deserve real good treats ,https://t.co/M7Kr4RTri4,,0
15,2022-08-18 11:51:10+00:00,wellnesspetfood,,httpNone,astradaemon,1
140,2022-08-17 20:01:04+00:00,wellnesspetfood,on  nationalblackcatday  we feast  this is simon and he chose his favorite  wellness complete health turkey pate ,https://t.co/DCpdftH8Gf,,0
121,2022-08-16 22:10:31+00:00,wellnesspetfood,when life hands us multiple treats  especially on  treatstuesday  we usually pick more than one,https://t.co/5Yxc0yPTqK,,0
144,2022-08-15 21:09:01+00:00,wellnesspetfood,incoming  a yummy chicken   brown rice dinner in 3  2  1    to all the puppies out there  what is your favorite fl,https://t.co/CYyMHpXl1L,,0
108,2022-08-14 21:04:01+00:00,wellnesspetfood,wherever your summer adventures take you  we hope there are yummy treats involved ,https://t.co/VcOyIKoesg,,0
140,2022-08-11 16:44:17+00:00,wellnesspetfood, we are very sorry to hear the can you have was not properly filled and we would like to get more informatio,https://t.co/6gpL3Zut0x,tlweede,1
144,2022-08-09 19:45:19+00:00,wellnesspetfood,something yummy to complement your dogs dinner  wellness bowl boosters tender toppers  this lamb   salmon flavor i,https://t.co/8ty7WfuVmV,,0
140,2022-08-08 18:31:16+00:00,wellnesspetfood,heres to the fun felines  the curious kitties  the cuddly cats  and the little lions of the house  we love their p,https://t.co/ytl90stGVc,,0
16,2022-08-08 12:56:14+00:00,wellnesspetfood,,httpNone,chandaleary,1
140,2022-08-07 15:50:03+00:00,wellnesspetfood,planning a day by the pool  do not forget to bring your furry friend their favorite pool side snack ig  westco,https://t.co/DSWnbfBJXs,,0
144,2022-08-06 20:54:02+00:00,wellnesspetfood,maintaining that oh so fresh   clean breath is not only important for you  but also your pup   whimzeesbywellness d,https://t.co/We6GBPRypg,,0
140,2022-08-05 13:07:52+00:00,wellnesspetfood, hi naomi  we are very sorry to hear about this experience  we would like to get some information from you,https://t.co/8NxTrV8aZb,NaomiKritzer,1
15,2022-08-05 11:53:31+00:00,wellnesspetfood,,httpNone,NellieMade,1
144,2022-08-04 18:08:12+00:00,wellnesspetfood,they are tiny  they are tasty    they are available in 6 more flavors  we are super excited to announce that your kitty,https://t.co/4JX0L6JT3B,,0
140,2022-08-04 14:42:27+00:00,wellnesspetfood, hi christel  we re very sorry to hear about this experience  we haven t had any recalls and our quality assur,https://t.co/K21ptbaf6R,Xtel,1
140,2022-08-03 20:19:01+00:00,wellnesspetfood,looking for the perfect treat to celebrate  nationalwatermelonday   we think homemade watermelon dog treats are t,https://t.co/cELrvCd3yz,,0
140,2022-08-01 15:32:35+00:00,wellnesspetfood, topper on top of dry food  meaning alone it is not a complete diet ,https://t.co/vs270qGTta,RoseKay489,1
58,2022-08-01 15:32:09+00:00,wellnesspetfood, wellness product  sincerely  maryann ,httpNone,RoseKay489 Wellness,2
140,2022-08-01 15:32:09+00:00,wellnesspetfood, rest assured we have not discontinued this recipe  however  we are experiencing some lamb shortages and,https://t.co/PZ7lmjOpCG,RoseKay489,1
139,2022-07-31 16:43:17+00:00,wellnesspetfood,mutts  hard to tell their breed makeup  but easy to love  christina and her canine companion japhy are celebrating,https://t.co/KQTs5G6wdj,,0
140,2022-07-30 15:12:02+00:00,wellnesspetfood,it is satur    ahem  caturday and we are indulging in some wellness complete health chicken pate on this hot summer,https://t.co/3Xz4GuyUYI,,0
144,2022-07-29 14:58:02+00:00,wellnesspetfood,summertime is in full swing  and teddy   max are living the good life  aka the rewarding life    how about your pu,https://t.co/35SFyCXgOk,,0
139,2022-07-27 20:18:18+00:00,wellnesspetfood,good dog by wellness training rewards are the perfect treats to help your pup master those difficult tricks  do not,https://t.co/u7myCr0JjI,,0
129,2022-07-26 22:16:20+00:00,wellnesspetfood,it is our favorite day of the week     treatstuesday  which of these yummy treats are your pups favorite ,https://t.co/75JGv2z8Bi,,0
19,2022-07-26 20:00:00+00:00,wellnesspetfood,,httpNone,mollysmcdonough,1
139,2022-07-26 19:36:33+00:00,wellnesspetfood, thanks for reaching out to us  it looks like a dough chunk from when the biscuits were cut  we are,https://t.co/ceOndnuHx3,mollysmcdonough,1
17,2022-07-26 19:28:00+00:00,wellnesspetfood,,httpNone,1Tough_Sheltie,1
140,2022-07-25 18:38:02+00:00,wellnesspetfood,ooooh  that looks yummmmy  supercharge their kibble with wellness bowl boosters freshly  full of real  healthy ingr,https://t.co/BXXpE4BTcE,,0
140,2022-07-25 18:14:32+00:00,wellnesspetfood, hi geri  we are sorry to hear this and we would like to get more information  please reach out to our consumer,https://t.co/Uh3jzeq7Dr,gerisilv,1
140,2022-07-23 20:49:02+00:00,wellnesspetfood,help keep your puppy s dental health in check with whimzees by wellness puppy dental dog treats  whimzees for puppi,https://t.co/Mq2sPHUWvh,,0
140,2022-07-21 16:53:57+00:00,wellnesspetfood, hi kelly  we are sorry to hear about your dog and hope he is feeling better  we would like to get more det,https://t.co/ee5JwVdHVk,mrschamblin1,1
12,2022-07-19 20:20:43+00:00,wellnesspetfood,,httpNone,edushonda,1
110,2022-07-19 19:41:16+00:00,wellnesspetfood,suns out  tongues out    especially on  tongueouttuesday and  stickoutyourtongueday ,https://t.co/i8XzoQ7HJw,,0
140,2022-07-18 16:35:19+00:00,wellnesspetfood,we could watch rio catch frisbees all day  but he is gotta eat at some point  that is where wellness core digestive h,https://t.co/xYctFlJHUu,,0
81,2022-07-17 14:49:02+00:00,wellnesspetfood,on  nationalicecreamday  we are dreaming of one thing ,https://t.co/PbYDAcbknM,,0
76,2022-07-16 20:52:02+00:00,wellnesspetfood,eat  sleep  snack  repeat  ig  melissa m parnell,https://t.co/XGur33DmNR,,0
136,2022-07-15 18:24:02+00:00,wellnesspetfood,can we get a high five for the weekend  and for these delicious  gooddogbywellness training rewards treats  ,https://t.co/CoRRCwfCm3,,0
140,2022-07-14 20:29:03+00:00,wellnesspetfood,wellness bowl boosters freshly   your dogs favorite kibble   so much joy from mealtime  the math is that simple  h,https://t.co/xyFLkkdFnX,,0
140,2023-02-09 18:43:52+00:00,bluebuffalo, thank you for making us aware of this  we re sorry to see this  and we are committed to making this right,https://t.co/P6qJQOGArk,AlonsoOg,1
34,2023-02-09 05:16:19+00:00,bluebuffalo, max  ofc u qualify,httpNone,MonicaEli04,1
23,2023-02-09 00:31:58+00:00,bluebuffalo, oughe  ,httpNone,murphy_the_gr8,1
67,2023-02-09 00:31:48+00:00,bluebuffalo,   yeah      friends,httpNone,GingerLoafTigs sarge_the_kitty benny_the_kitty,3
45,2023-02-08 15:51:42+00:00,bluebuffalo, lizzy  patiently waiting    ,httpNone,Skullcattery22,1
23,2023-02-08 15:18:04+00:00,bluebuffalo, heehee,httpNone,sarge_the_kitty,1
28,2023-02-08 15:17:54+00:00,bluebuffalo, omg   ya   ,httpNone,reallylittlecat,1
100,2023-02-08 15:17:37+00:00,bluebuffalo, they are kinda crusty right now but when i get a full set again i will            ,httpNone,reallylittlecat,1
61,2023-02-08 14:48:24+00:00,bluebuffalo,she can t keep getting away with this,https://t.co/nZTEVAyWVF,,0
46,2023-02-08 03:11:35+00:00,bluebuffalo, oughe mine orange friend,httpNone,GONZOtheGhoast,1
29,2023-02-08 03:11:15+00:00,bluebuffalo, hi izzy       mwah,httpNone,Lindera,1
36,2023-02-08 03:11:00+00:00,bluebuffalo, hello rico i love you,httpNone,_rockinrobynn,1
21,2023-02-08 03:10:49+00:00,bluebuffalo, oh  ,httpNone,Docdancingcat,1
33,2023-02-08 03:10:37+00:00,bluebuffalo, thank izzy i love you,httpNone,IzzyTizzy5,1
21,2023-02-08 03:10:25+00:00,bluebuffalo, ok bestie,httpNone,sjoy1125,1
51,2023-02-08 03:10:08+00:00,bluebuffalo, omg           i love u in the x files,httpNone,FoxMulderthe,1
26,2023-02-08 03:09:32+00:00,bluebuffalo, ok        ,httpNone,goodgirljuliee,1
22,2023-02-08 03:09:24+00:00,bluebuffalo, ok    ,httpNone,LeoTheSweetBoy,1
24,2023-02-08 03:09:15+00:00,bluebuffalo, ougheeee,httpNone,LordHenryOrinj,1
25,2023-02-08 03:09:08+00:00,bluebuffalo, oughe ya ,httpNone,TheCatPopsicle,1
63,2023-02-08 03:08:37+00:00,bluebuffalo, oh chica      there s still time enough i think,httpNone,chicathechih,1
85,2023-02-08 03:08:13+00:00,bluebuffalo, omg hi maui      hey do you adopt out of state  asking for a friend,httpNone,DallasPetsAlive,1
30,2023-02-08 03:07:49+00:00,bluebuffalo, eeee hehehe    ,httpNone,NalaTheGunner,1
74,2023-02-07 21:50:53+00:00,bluebuffalo, hello  reach out to us via dm and we will be happy to assist ,httpNone,nickisashkir,1
140,2023-02-07 21:50:01+00:00,bluebuffalo, thank you for making us aware of this  we re sorry to see this  and we are committed to making this ri,https://t.co/DhCgH107pz,floraIwitch,1
139,2023-02-07 19:12:04+00:00,bluebuffalo, thank you for making us aware of this  we re sorry to see this  and we are committed to making this,https://t.co/xb0wIGWia4,thomas_kilger,1
54,2023-02-07 18:53:04+00:00,bluebuffalo, omg the stan accounts are here thank god,httpNone,AgentWakanda,1
37,2023-02-07 18:18:59+00:00,bluebuffalo, i love you bella     ,httpNone,BellaBengalCat,1
37,2023-02-07 18:18:48+00:00,bluebuffalo, oughe   what will we get,httpNone,cat_georgem,1
29,2023-02-07 18:18:36+00:00,bluebuffalo, ummmmmmmmmmmm,httpNone,swagmastarpaul,1
50,2023-02-07 17:47:42+00:00,bluebuffalo,who wants to be my valentine   dms are open thanks,httpNone,,0
25,2023-02-07 17:28:41+00:00,bluebuffalo, squashed,httpNone,reallylittlecat,1
21,2023-02-07 17:27:10+00:00,bluebuffalo, naked,httpNone,swagmastarpaul,1
18,2023-02-07 17:26:19+00:00,bluebuffalo, me,httpNone,nocontextscats,1
16,2023-02-07 17:26:02+00:00,bluebuffalo, omg,httpNone,Mensweardog,1
140,2023-02-07 16:51:30+00:00,bluebuffalo, the move to a high protein  meat rich line is driven by consumer preferences and research to show that mor,https://t.co/9pGOxVN6XH,D10S1TA,1
140,2023-02-07 16:32:59+00:00,bluebuffalo, we do not use chicken by product meal or poultry by product meal in our foods  we follow strict aafc,https://t.co/QsKt6zzOr4,ChiTownCheese,1
140,2023-02-07 16:19:54+00:00,bluebuffalo, our blue freedomline of dog and cat foods are 100  grain free  our limited ingredient diet blue basics,https://t.co/pAi205wrm1,emilykaltz,1
43,2023-02-06 17:25:08+00:00,bluebuffalo, omg   a very good valentine,httpNone,IngeborgRakvag,1
44,2023-02-06 17:24:53+00:00,bluebuffalo, yesssssssssssss yes pls,httpNone,GingerLoafTigs,1
40,2023-02-06 15:59:13+00:00,bluebuffalo, it is ok you can send it to me,httpNone,Doc_Popco,1
35,2023-02-06 15:41:16+00:00,bluebuffalo,  more cats  ,httpNone,jaymanji_ metsmonster,2
22,2023-02-06 15:41:05+00:00,bluebuffalo, he he he he,httpNone,ChopsLolz,1
47,2023-02-06 14:49:56+00:00,bluebuffalo,send this to your bf gf,https://t.co/AejS6iSDeH,,0
20,2023-02-04 14:08:56+00:00,bluebuffalo, oops,httpNone,solariteroblox,1
37,2023-02-04 01:09:01+00:00,bluebuffalo, i am in love with finn,httpNone,CBSLuckyDog,1
23,2023-02-03 19:10:40+00:00,bluebuffalo, it does ,httpNone,HamsomeHalCat,1
19,2023-02-03 15:12:00+00:00,bluebuffalo, yes,httpNone,BreadedDragonz,1
40,2023-02-03 04:40:48+00:00,bluebuffalo, hello cutie pls teach us,httpNone,OllieMuffinMan,1
27,2023-02-03 00:31:53+00:00,bluebuffalo, thank you poop,httpNone,sweefpotato,1
19,2023-02-02 22:33:33+00:00,bluebuffalo, daww  3,httpNone,7BrokeCatz,1
28,2023-02-02 20:26:27+00:00,bluebuffalo, looking grate,httpNone,griffin_tabby,1
26,2023-02-02 20:24:09+00:00,bluebuffalo, wow nise one,httpNone,bigboygarlic,1
33,2023-02-02 20:23:21+00:00,bluebuffalo, np take your time,httpNone,KiraGremlinCat,1
49,2023-02-02 20:23:09+00:00,bluebuffalo, please let me into the pant shop,httpNone,BriocheDelivers,1
63,2023-02-02 20:22:53+00:00,bluebuffalo, oh no panko   i will keep you warm with my love,httpNone,fatfatpankocat,1
12,2023-02-02 20:22:33+00:00,bluebuffalo, hi,httpNone,fhardcat,1
33,2023-02-02 20:22:24+00:00,bluebuffalo, sooooo popular  ,httpNone,sarge_the_kitty,1
21,2023-02-02 20:22:04+00:00,bluebuffalo, oughe ya,httpNone,allythe_cat,1
33,2023-02-02 20:03:29+00:00,bluebuffalo, i am your cat daddy,httpNone,ohjazzyjazzy,1
49,2023-02-02 19:57:54+00:00,bluebuffalo, yes of course      not even a question  ,httpNone,kiwihug,1
61,2023-02-02 19:39:36+00:00,bluebuffalo, and if you are pedro pascal please message me,httpNone,swagmastarpaul,1
32,2023-02-02 19:38:21+00:00,bluebuffalo, oh hello bella  ,httpNone,BellaBengalCat,1
27,2023-02-02 19:38:07+00:00,bluebuffalo, ooo belly rubs  ,httpNone,Sherazona,1
12,2023-02-02 19:37:46+00:00,bluebuffalo,,httpNone,Snugzmeow,1
79,2023-02-02 19:31:34+00:00,bluebuffalo,me giggling and responding to all of your tweets  real ,https://t.co/gnWfd6OpIQ,,0
140,2023-02-02 14:59:08+00:00,bluebuffalo, thank you for making us aware of this  we re sorry to see this  and we are committed to making this right ,https://t.co/PbzHEoHCWW,speng_c,1
40,2023-02-02 01:36:45+00:00,bluebuffalo,,https://t.co/QSGt4S3WFy,reallylittlecat,1
35,2023-02-01 23:53:31+00:00,bluebuffalo, in   the floor    ,httpNone,swagmastarpaul,1
37,2023-02-01 20:46:13+00:00,bluebuffalo, that is so nice betty,httpNone,KeldritchHorror,1
22,2023-02-01 20:45:25+00:00,bluebuffalo, hi beemo,httpNone,beemoscreamo,1
22,2023-02-01 20:44:09+00:00,bluebuffalo, me too     ,httpNone,Shannie_h,1
37,2023-02-01 20:43:15+00:00,bluebuffalo,,https://t.co/xObhocgDQF,gudboidomino,1
15,2023-02-01 20:40:55+00:00,bluebuffalo, no,httpNone,sriguptaesq,1
26,2023-02-01 18:07:05+00:00,bluebuffalo, thank you,httpNone,NEHumaneSociety,1
41,2023-02-01 18:06:54+00:00,bluebuffalo, yes i am coming over today,httpNone,swagmastarpaul,1
17,2023-02-01 15:53:09+00:00,bluebuffalo, ya    ,httpNone,kasdanita,1
17,2023-02-01 15:52:58+00:00,bluebuffalo, ooooo  ,httpNone,hum_eepy,1
38,2023-02-01 15:52:46+00:00,bluebuffalo, oh that is a good tip  ,httpNone,IngeborgRakvag,1
23,2023-02-01 14:01:30+00:00,bluebuffalo, yes,httpNone,brook_the_mommy,1
37,2023-02-01 14:01:16+00:00,bluebuffalo, oughe i like this way  ,httpNone,stinky_boots,1
36,2023-02-01 13:34:26+00:00,bluebuffalo, oh ok  i ll try next time,httpNone,Sherazona,1
37,2023-02-01 13:29:07+00:00,bluebuffalo,i am learning,https://t.co/jgjujSrfij,,0
140,2023-01-31 06:40:14+00:00,bluebuffalo, thank you for making us aware of this  we re sorry to see this  and we are committed to making thi,https://t.co/8yxmawtd7E,MzNuFashionista,1
36,2023-01-30 14:24:56+00:00,bluebuffalo,happy monday,https://t.co/dCrR6nUcFC,,0
49,2023-01-28 23:28:15+00:00,bluebuffalo, just dm us and we will assist ,httpNone,countrygirl3424,1
140,2023-01-27 22:13:12+00:00,bluebuffalo, hello  our weight control has been repackaged under the tastefuls brand  same product  different pac,https://t.co/avfgtdoAoS,BarbTrerice,1
33,2023-01-27 16:00:09+00:00,bluebuffalo, oughe    party  ,httpNone,daisythelongdog,1
23,2023-01-27 15:59:38+00:00,bluebuffalo, he is a natural,httpNone,chhharl,1
22,2023-01-26 19:20:45+00:00,bluebuffalo, very good,httpNone,ShowYourCat,1
27,2023-01-26 19:20:30+00:00,bluebuffalo, yes 100000 times,httpNone,mawceline,1
20,2023-01-26 19:20:10+00:00,bluebuffalo, eeehehe,httpNone,StimkyThumb,1
37,2023-01-26 19:19:54+00:00,bluebuffalo, happy birthday friend  ,httpNone,NalaAndLuna3,1
22,2023-01-26 19:19:27+00:00,bluebuffalo, d a d    ,httpNone,erinbrasher,1
25,2023-01-26 17:30:47+00:00,bluebuffalo, omg      ,httpNone,BreadedDragonz,1
46,2023-01-26 15:36:26+00:00,bluebuffalo,someone call iron chef,https://t.co/NAY1evRzE7,,0
31,2023-01-26 15:36:16+00:00,bluebuffalo, i think so paul,httpNone,swagmastarpaul,1
50,2023-01-26 15:32:24+00:00,bluebuffalo, paul you are a culinary genius wow,httpNone,swagmastarpaul,1
25,2023-01-26 07:26:18+00:00,bluebuffalo, yah us too,httpNone,horsey_sleepy,1
40,2023-01-26 05:13:42+00:00,bluebuffalo, maybe you indeed  lloyd  ,httpNone,big_boy_lloyd,1
28,2023-01-26 05:04:47+00:00,bluebuffalo, perhabs indeed ,httpNone,r0undmelody,1
27,2023-01-26 05:04:17+00:00,bluebuffalo, that loaf  ,httpNone,CatOnTheFridge,1
25,2023-01-26 05:02:23+00:00,bluebuffalo, oooh that fluff,httpNone,JLGAULKE,1
36,2023-01-26 05:01:25+00:00,bluebuffalo, kitteh on the window ,httpNone,DashoTheCatto,1
26,2023-01-26 05:01:02+00:00,bluebuffalo, big eyesss,httpNone,Weedlord_Boner,1
24,2023-01-26 04:56:30+00:00,bluebuffalo, yasss we need,httpNone,jvnghalee,1
29,2023-01-26 04:54:43+00:00,bluebuffalo, cute little chonker,httpNone,bigwicki,1
20,2023-01-26 04:53:36+00:00,bluebuffalo, oooh,httpNone,GONZOtheGhoast,1
27,2023-01-26 04:48:46+00:00,bluebuffalo, haiiii mina ,httpNone,square_hammer,1
25,2023-01-26 04:15:05+00:00,bluebuffalo, ooh can we ,httpNone,mmfrbace2017,1
19,2023-01-26 04:14:42+00:00,bluebuffalo,,httpNone,aCatNamedDaisy,1
17,2023-01-26 04:14:19+00:00,bluebuffalo, woah,httpNone,newyearswho,1
27,2023-01-26 03:58:37+00:00,bluebuffalo, he he he he,httpNone,fatfatmillycat,1
90,2023-01-26 03:58:16+00:00,bluebuffalo, ouughhjheee      do you have a store   i cannot accept such generous gifts   ,httpNone,JortsTheCat,1
50,2023-01-26 03:57:25+00:00,bluebuffalo, oughe hehe,https://t.co/AhIjHHNcNr,MyKittyVinnie,1
25,2023-01-26 03:53:56+00:00,bluebuffalo, oooh that face,httpNone,kasdanita,1
16,2023-01-26 03:53:30+00:00,bluebuffalo,,httpNone,MyKittyVinnie,1
36,2023-01-26 03:53:11+00:00,bluebuffalo, beautiful black cat,httpNone,FoxStudiosGames,1
17,2023-01-26 03:50:49+00:00,bluebuffalo, mwahaha,httpNone,BasilTux,1
35,2023-01-26 03:49:51+00:00,bluebuffalo, oscars a good boi,httpNone,OscarTherapyDog,1
20,2023-01-26 03:49:08+00:00,bluebuffalo, nawwwwww,httpNone,tulipathet,1
29,2023-01-26 03:47:32+00:00,bluebuffalo, all of them   ,httpNone,eterna_forest,1
25,2023-01-26 03:35:56+00:00,bluebuffalo, those teef,httpNone,BreeElizabeth,1
43,2023-01-26 02:56:28+00:00,bluebuffalo, eee he he new sticky of ally  ,httpNone,allythe_cat,1
17,2023-01-26 02:56:01+00:00,bluebuffalo, me too,httpNone,KRO_222,1
25,2023-01-26 02:14:11+00:00,bluebuffalo, ooh potential,httpNone,sarge_stan,1
30,2023-01-26 02:12:32+00:00,bluebuffalo, aww so smol and cute,httpNone,ki11deer,1
24,2023-01-26 02:12:03+00:00,bluebuffalo, owl eyessss,httpNone,brent_devin,1
33,2023-01-26 01:24:47+00:00,bluebuffalo, so nice and good,httpNone,adoptedsisters2,1
33,2023-01-26 01:02:44+00:00,bluebuffalo, ok we like this one too,httpNone,Psylphen,1
21,2023-01-25 21:00:37+00:00,bluebuffalo, ya      ,httpNone,StimkyThumb,1
31,2023-01-25 19:39:32+00:00,bluebuffalo, here u go,httpNone,pizzastevecat,1
78,2023-01-25 19:13:16+00:00,bluebuffalo, it s no problem     nothing a few bandaids can t fix my friend,httpNone,BreadedDragonz,1
37,2023-01-25 19:07:58+00:00,bluebuffalo, only raine here,httpNone,sarge_the_kitty,1
51,2023-01-25 18:52:10+00:00,bluebuffalo, ough it is my favorite aquatic man  ,httpNone,BreadedDragonz,1
47,2023-01-25 18:32:18+00:00,bluebuffalo, so many good ones what the heck      ,httpNone,marypatf,1
25,2023-01-25 18:31:49+00:00,bluebuffalo, ya ya   pls,httpNone,mrfishtopher,1
38,2023-01-25 18:31:33+00:00,bluebuffalo, eeeheehehehhheh       ,httpNone,swagmastarpaul,1
56,2023-01-25 18:16:43+00:00,bluebuffalo,  he heeehe heeehe new sticky,httpNone,sarge_the_kitty sarge_stan,2
99,2023-01-25 18:09:13+00:00,bluebuffalo,  oughe  do you have a store too my friend you don t need to send me  ,httpNone,sarge_the_kitty sarge_stan,2
45,2023-01-25 17:28:35+00:00,bluebuffalo, juno                          ,httpNone,junogreyhound,1
16,2023-01-25 17:28:22+00:00,bluebuffalo, omg,httpNone,erinbrasher,1
28,2023-01-25 17:15:58+00:00,bluebuffalo, nice bowtie ,httpNone,swagmastarpaul,1
40,2023-01-25 17:15:16+00:00,bluebuffalo, i will proudly display milo,httpNone,erinbrasher,1
40,2023-01-25 17:12:57+00:00,bluebuffalo, i love luna              ,httpNone,baileyswizzle,1
24,2023-01-25 17:12:30+00:00,bluebuffalo, oughe ya  ,httpNone,allythe_cat,1
50,2023-01-25 17:12:20+00:00,bluebuffalo, do you have    stickers available,httpNone,reallylittlecat,1
34,2023-01-25 17:03:50+00:00,bluebuffalo,who s next,https://t.co/QQJzt5DPAS,,0
41,2023-01-25 16:43:40+00:00,bluebuffalo, eeehheeehe soooo cute molie,httpNone,MolieCannoli,1
139,2023-01-25 14:53:28+00:00,bluebuffalo, you should start seeing our lamb offering back on shelves soon  thanks so much for your patience while we,https://t.co/1xjMeeuJmi,Terlyn,1
46,2023-01-25 13:55:18+00:00,bluebuffalo, oooooooooo            babie,httpNone,benny_the_kitty,1
40,2023-01-25 13:55:04+00:00,bluebuffalo,  babey     ,httpNone,GONZOtheGhoast TheCatSenate,2
35,2023-01-25 13:44:52+00:00,bluebuffalo, i love you dorothy,httpNone,KeldritchHorror,1
30,2023-01-25 13:25:49+00:00,bluebuffalo, we sell cat food too,httpNone,cmroll60,1
29,2023-01-25 04:54:02+00:00,bluebuffalo, he is a sneaky boi,httpNone,kass2y5,1
29,2023-01-25 04:50:58+00:00,bluebuffalo, u are too kind,httpNone,sweefpotato,1
44,2023-01-25 02:56:46+00:00,bluebuffalo, oh gus you are very welcome    ,httpNone,KatsKitties,1
50,2023-01-25 02:56:02+00:00,bluebuffalo, heeeeheeee we are a pet food brand,httpNone,_luvronance,1
21,2023-01-25 01:53:48+00:00,bluebuffalo, okay  ty  3,httpNone,RBylenok,1
39,2023-01-25 01:52:48+00:00,bluebuffalo, belly scratchies for you,httpNone,BarbTrerice,1
39,2023-01-25 00:43:19+00:00,bluebuffalo, you are soooo sweet  33,httpNone,stinky_boots,1
72,2023-01-25 00:01:30+00:00,bluebuffalo, oughe   i was just looking at   you,https://t.co/xrTdCmhzWB,StimkyThumb,1
50,2023-01-24 23:48:27+00:00,bluebuffalo, hii friend  nice to meet you too  ,httpNone,LordHenryOrinj,1
27,2023-01-24 21:48:57+00:00,bluebuffalo,  ya true,httpNone,stuffymint MBHaz3,2
27,2023-01-24 21:48:45+00:00,bluebuffalo, ooooooooooo ya    ,httpNone,agador4,1
49,2023-01-24 21:48:32+00:00,bluebuffalo, oughe   that you henry my shiny friend,httpNone,Sherazona,1
27,2023-01-24 21:47:54+00:00,bluebuffalo, eeeee    ,httpNone,GONZOtheGhoast,1
83,2023-01-24 21:46:49+00:00,bluebuffalo, happy birthday my friend   i hope it gets better,https://t.co/hb2LAp0F6D,G_Radderz,1
48,2023-01-24 21:31:41+00:00,bluebuffalo, awwe    we love hearing this ,httpNone,lovemydresses,1
140,2023-01-24 20:48:18+00:00,bluebuffalo, yes  we have discontinued the sb rocky mountain recipe  i am so sorry to deliver this news  i know how fr,https://t.co/NzsSFv8F7x,o2bnobx,1
14,2023-01-24 20:26:37+00:00,bluebuffalo, oh,httpNone,TheSantoni,1
